transaction_id,account_id,transaction_type,amount,currency,timestamp,channel,status,description,merchant_name,merchant_category,reference_number,balance_after,ip_address,device_id,geolocation,is_international,fx_rate,anomaly_flag,created_at
140cb9c7-8f7b-4f19-ba12-49b20b49eaad,PMLA-A000523-SYN,INTERAC_ETRANSFER,865.44,CAD,2024-08-09 01:49:10,ONLINE,COMPLETED,INTERAC_ETRANSFER - ONLINE,,,REF368499608,39264.56,241.29.94.177,ba345d4bc625af5a,"51.5107,-95.0321",False,1.0,0,2026-01-10 21:04:43
a82c008d-1281-4ba3-a8f1-829eecc984a0,PMLA-A001084-SYN,WITHDRAWAL,44.49,CAD,2024-08-09 01:53:55,ATM,FAILED,WITHDRAWAL - ATM,,,REF599544553,61636.39,,,,False,1.0,0,2026-01-10 21:04:43
f2d41e47-fbd2-4d5f-ab16-c72547947395,PMLA-A000705-SYN,TRANSFER_IN,135.7,CAD,2024-08-09 02:07:08,ATM,COMPLETED,TRANSFER_IN - ATM,,,REF491855858,87076.49,,,,False,1.0,0,2026-01-10 21:04:43
3ac9087e-7f08-4fb9-a721-471c913bc0c9,PMLA-A001534-SYN,TRANSFER_OUT,412.32,CAD,2024-08-09 02:12:50,MOBILE,COMPLETED,TRANSFER_OUT - MOBILE,,,REF252083495,78609.99,25.49.145.44,c8df219de95038f5,,True,1.0,0,2026-01-10 21:04:43
607cc27a-1d3c-4718-970a-f4c00e91993c,PMLA-A001210-SYN,WITHDRAWAL,798.37,CAD,2024-08-09 04:29:44,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF903722648,55516.68,210.117.145.242,374f1251a8e03650,,False,1.0,0,2026-01-10 21:04:43
4df6db7a-9c8a-41d5-8c16-dd1387cb8ec2,PMLA-A000562-SYN,TRANSFER_OUT,352.39,CAD,2024-08-09 05:01:43,BRANCH,COMPLETED,TRANSFER_OUT - BRANCH,,,REF154631446,28183.69,,,,False,1.0,0,2026-01-10 21:04:43
4a1e5623-c03f-4d07-a9c8-034849b0714d,PMLA-A000180-SYN,DEPOSIT,88.05,CAD,2024-08-09 06:30:57,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF747915098,27483.56,208.16.194.143,eaebb5f4e19dddf5,"49.7608,-75.8582",False,1.0,0,2026-01-10 21:04:43
2fb85ada-162e-42e9-a4a7-db24e324fcf6,PMLA-A000445-SYN,TRANSFER_OUT,12.05,CAD,2024-08-09 06:37:42,BRANCH,COMPLETED,TRANSFER_OUT - BRANCH,,,REF171836332,67406.09,,,,False,1.0,0,2026-01-10 21:04:43
8444213c-6093-4098-afe7-59668a462e0b,PMLA-A001343-SYN,TRANSFER_OUT,84.08,CAD,2024-08-09 06:55:24,MOBILE,COMPLETED,TRANSFER_OUT - MOBILE,,,REF552625200,40178.88,188.51.81.48,c3e9095162ebde7b,,False,1.0,0,2026-01-10 21:04:43
f80fae11-79f8-4c12-9a7b-94c3c2ef5434,PMLA-A002007-SYN,BILL_PAYMENT,1843.16,CAD,2024-08-09 07:07:48,ONLINE,COMPLETED,BILL_PAYMENT - ONLINE,,,REF334781736,1991.87,53.66.128.108,541358737a85d3c4,,False,1.0,0,2026-01-10 21:04:43
07c08582-d811-4025-b3b4-7b43a4f9704e,PMLA-A000501-SYN,DEPOSIT,154.53,CAD,2024-08-09 07:25:39,ONLINE,COMPLETED,DEPOSIT - ONLINE,,,REF284809424,45870.2,36.11.169.81,c8d24780730cdf10,"48.0083,-78.2729",False,1.0,0,2026-01-10 21:04:43
2493649d-f320-4aa3-a5d1-8f2cf2b12348,PMLA-A001885-SYN,TRANSFER_OUT,48.42,CAD,2024-08-09 08:23:20,ONLINE,COMPLETED,TRANSFER_OUT - ONLINE,,,REF606753951,90248.65,248.67.142.46,0ecb4c52fda1ba41,,False,1.0,0,2026-01-10 21:04:43
05440797-9e58-46d6-9e08-a04684f7903d,PMLA-A001247-SYN,TRANSFER_IN,192.26,CAD,2024-08-09 08:33:24,MOBILE,COMPLETED,TRANSFER_IN - MOBILE,,,REF894305719,89586.22,40.106.224.154,59ed0d3d131928a0,"46.2174,-78.2917",False,1.0,0,2026-01-10 21:04:43
f3fb29ea-65b5-4fe4-bae6-0596fb1ea137,PMLA-A000548-SYN,WITHDRAWAL,12.5,CAD,2024-08-09 08:34:06,MOBILE,COMPLETED,WITHDRAWAL - MOBILE,,,REF830313276,79045.55,215.60.248.13,29b0beadd965c023,,False,1.391,0,2026-01-10 21:04:43
9180338b-6c59-4e90-9f91-2f320c7cc775,PMLA-A001438-SYN,TRANSFER_IN,60.43,CAD,2024-08-09 08:39:40,MOBILE,COMPLETED,TRANSFER_IN - MOBILE,,,REF673532591,8739.06,19.237.139.209,6dcd9550a6388458,"47.575,-66.3415",False,1.0,1,2026-01-10 21:04:43
9c013bd4-10a5-40ea-b5b2-e60bbe9074d2,PMLA-A001919-SYN,POS_PURCHASE,5.54,CAD,2024-08-09 08:40:15,ONLINE,COMPLETED,POS_PURCHASE - ONLINE,Merchant_2335,GROCERY,REF406835978,44887.46,76.178.207.1,f10412988939d41d,"48.5637,-81.3874",False,1.0,0,2026-01-10 21:04:43
35922969-8b66-4baa-8db6-56f5aa58664c,PMLA-A001269-SYN,WITHDRAWAL,317.18,USD,2024-08-09 08:52:02,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF840531299,81472.05,165.166.175.64,7361a310e86a5fd1,"46.3352,-120.6329",False,1.0,0,2026-01-10 21:04:43
17e9a9ff-0261-4d24-822c-8834c6bbd339,PMLA-A002084-SYN,DEPOSIT,42.46,USD,2024-08-09 09:01:25,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF833582085,54491.42,84.85.72.105,56a1f3b36797e775,"48.8456,-104.6796",False,1.0,0,2026-01-10 21:04:43
b08bb495-b6f3-48c3-bba8-5c1b4bb2b43b,PMLA-A000306-SYN,POS_PURCHASE,41.35,USD,2024-08-09 09:08:56,ONLINE,COMPLETED,POS_PURCHASE - ONLINE,Merchant_4410,HEALTHCARE,REF953883649,42733.06,194.135.75.68,fd38de6d447da581,,False,1.3014,0,2026-01-10 21:04:43
9aa50c26-e90f-4d5c-b632-2232506805ef,PMLA-A000007-SYN,BILL_PAYMENT,760.83,CAD,2024-08-09 09:14:52,MOBILE,COMPLETED,BILL_PAYMENT - MOBILE,,,REF357372385,37403.22,199.159.230.88,f64cc4b983f66e65,"48.7554,-129.3162",False,1.0,0,2026-01-10 21:04:43
d4edf5bc-3fe1-4500-a5a1-862d3e320fe9,PMLA-A001275-SYN,DEPOSIT,180.97,CAD,2024-08-09 09:16:31,BRANCH,COMPLETED,DEPOSIT - BRANCH,,,REF550906667,4597.2,,,,False,1.0,0,2026-01-10 21:04:43
3692e34d-84a3-4013-bda9-36aaf6fbbbb5,PMLA-A001627-SYN,POS_PURCHASE,19.64,CAD,2024-08-09 09:22:12,BRANCH,COMPLETED,POS_PURCHASE - BRANCH,Merchant_8484,INSURANCE,REF166715999,88898.23,,,,False,1.0,0,2026-01-10 21:04:43
0695d84f-a716-43b7-9e51-05b2bbf8a140,PMLA-A001656-SYN,WITHDRAWAL,387.37,CAD,2024-08-09 09:30:18,BRANCH,COMPLETED,WITHDRAWAL - BRANCH,,,REF275975811,32070.9,,,,False,1.0,0,2026-01-10 21:04:43
be47c0e4-41e1-424b-ba74-8673b8d9e558,PMLA-A000241-SYN,TRANSFER_IN,157.33,CAD,2024-08-09 10:13:20,ATM,COMPLETED,TRANSFER_IN - ATM,,,REF320504734,16834.54,,,,False,1.0,0,2026-01-10 21:04:43
a705154d-e5c9-41d8-8cfa-6a1cb2c5d053,PMLA-A001947-SYN,TRANSFER_IN,74.71,CAD,2024-08-09 10:14:17,MOBILE,COMPLETED,TRANSFER_IN - MOBILE,,,REF755727426,45081.28,27.191.156.76,a3b0041566246f3b,,False,1.0,0,2026-01-10 21:04:43
0281fec3-ff55-4357-b920-723310f92832,PMLA-A002028-SYN,BILL_PAYMENT,562.34,CAD,2024-08-09 10:24:34,ONLINE,COMPLETED,BILL_PAYMENT - ONLINE,,,REF889600056,81350.83,225.68.50.46,a4a0ab700cf2b7ea,,False,1.0,0,2026-01-10 21:04:43
57c9bd85-2a2c-41af-aeab-ebe36d07098f,PMLA-A001913-SYN,POS_PURCHASE,22.24,CAD,2024-08-09 10:30:48,BRANCH,COMPLETED,,Merchant_1882,ENTERTAINMENT,REF701779160,18877.95,,,,False,1.0,0,2026-01-10 21:04:43
162ed9b7-b9fe-445a-a222-77b8b6abcbf5,PMLA-A000623-SYN,TRANSFER_IN,322.47,CAD,2024-08-09 10:42:38,ONLINE,COMPLETED,TRANSFER_IN - ONLINE,,,REF253405019,40614.49,125.185.14.158,c0d2da73c5f052f2,"48.4139,-109.5957",False,1.0,0,2026-01-10 21:04:43
a8514443-f98b-4850-a8cb-76cace19358a,PMLA-A001760-SYN,TRANSFER_IN,116.61,CAD,2024-08-09 11:21:05,ONLINE,COMPLETED,TRANSFER_IN - ONLINE,,,REF794280070,73469.6,250.188.12.59,8080073685ee95f2,"50.4779,-76.2029",False,1.0,0,2026-01-10 21:04:43
9d1989f0-0038-4c53-9919-c8ae598370f0,PMLA-A001018-SYN,TRANSFER_IN,95.08,CAD,2024-08-09 11:27:58,MOBILE,COMPLETED,TRANSFER_IN - MOBILE,,,REF319428046,36667.27,181.88.185.226,cf80721c65b8ea4d,"47.1085,-124.5693",False,1.0,1,2026-01-10 21:04:43
c69bfd01-8012-4c10-86ed-8c87f37fe92e,PMLA-A001334-SYN,TRANSFER_OUT,173.36,CAD,2024-08-09 11:55:09,BRANCH,COMPLETED,TRANSFER_OUT - BRANCH,,,REF714873764,48289.89,,,,False,1.0,0,2026-01-10 21:04:43
5ace2d35-bb6c-4b33-a7ff-2e01bac2f6f7,PMLA-A000022-SYN,TRANSFER_OUT,1854.3,CAD,2024-08-09 12:00:43,ONLINE,COMPLETED,TRANSFER_OUT - ONLINE,,,REF252154372,25761.09,69.170.138.229,7bf542a8df9a3595,,False,1.0,0,2026-01-10 21:04:43
627628c9-4154-46af-97d0-ebd76b27cdf8,PMLA-A000608-SYN,WITHDRAWAL,152.59,CAD,2024-08-09 12:13:35,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF981324144,94037.48,229.131.32.131,892a5c667846de6a,"50.711,-119.3739",False,1.0,0,2026-01-10 21:04:43
97845b2b-e926-48a3-b427-2cd0f805f8f8,PMLA-A001743-SYN,WITHDRAWAL,46.93,CAD,2024-08-09 12:22:30,BRANCH,COMPLETED,WITHDRAWAL - BRANCH,,,REF127165581,64479.66,,,,False,1.0,0,2026-01-10 21:04:43
c524cd10-3591-4f53-a5a7-16a1db099698,PMLA-A000389-SYN,ATM_WITHDRAWAL,16.79,CAD,2024-08-09 12:32:45,ATM,COMPLETED,ATM_WITHDRAWAL - ATM,,,REF125524054,11459.6,,,,False,1.0,0,2026-01-10 21:04:43
08c0dbdc-8e2f-45ec-ae7d-acf112c62740,PMLA-A000049-SYN,TRANSFER_IN,184.6,CAD,2024-08-09 12:36:42,MOBILE,COMPLETED,TRANSFER_IN - MOBILE,,,REF982445171,9910.99,81.185.133.128,9fa7f70dd515ded4,"48.306,-61.1084",False,1.0,0,2026-01-10 21:04:43
a22afaeb-b1fc-4d0c-9bf9-e938ffb6e5f5,PMLA-A000889-SYN,DEPOSIT,43.69,CAD,2024-08-09 12:59:19,BRANCH,COMPLETED,DEPOSIT - BRANCH,,,REF313651158,11210.19,,,,False,1.0,0,2026-01-10 21:04:43
69fc6422-f5b2-4c36-8d23-49ae003a30ef,PMLA-A001596-SYN,BILL_PAYMENT,138.56,CAD,2024-08-09 13:03:05,ATM,COMPLETED,BILL_PAYMENT - ATM,,,REF575850800,65745.87,,,,False,1.0,1,2026-01-10 21:04:43
3e73eaab-4400-4a7f-90aa-21e3c4b4c8af,PMLA-A000420-SYN,POS_PURCHASE,97.65,CAD,2024-08-09 13:04:10,ONLINE,COMPLETED,POS_PURCHASE - ONLINE	,Merchant_3804,INSURANCE,REF551740167,16424.33,119.191.203.120,e81f3196a2e86655,"48.7028,-129.2556",False,1.0,0,2026-01-10 21:04:43
01c5d2c0-95aa-4f8e-9f96-0c35c3d75334,PMLA-A000965-SYN,WITHDRAWAL,1226.26,CAD,2024-08-09 13:19:07,MOBILE,COMPLETED,WITHDRAWAL - MOBILE	,,,REF250947228,37941.04,65.65.204.64,5aa6bef817102d87,"48.9096,-75.4469",False,1.0,0,2026-01-10 21:04:43
3a79f115-c90b-4506-a40c-b309a4ed1d5c,PMLA-A001994-SYN,DEPOSIT,85.79,CAD,2024-08-09 13:21:39,ATM,COMPLETED,DEPOSIT - ATM,,,REF926422629,60440.24,,,,False,1.0,0,2026-01-10 21:04:43
6629c36b-02f4-4edb-bc40-ef391c2f29a6,PMLA-A000781-SYN,BILL_PAYMENT,55.02,CAD,2024-08-09 13:25:27,MOBILE,COMPLETED,BILL_PAYMENT - MOBILE,,,REF218845382,63351.94,251.227.236.45,7042fc3d6f6e6f04,,False,1.0,0,2026-01-10 21:04:43
61392490-2fc8-47db-8896-0f2fe18c5fcd,PMLA-A000806-SYN,INTERAC_ETRANSFER,469.9,CAD,2024-08-09 13:29:44,ONLINE,COMPLETED,INTERAC_ETRANSFER - ONLINE,,,REF975398642,78839.68,116.54.205.254,feafc9c4caa97de1,"48.7228,-109.919",False,1.0,0,2026-01-10 21:04:43
0ec78f6d-ecd6-4da4-916e-411a0045feb8,PMLA-A000740-SYN,DEPOSIT,300.89,CAD,2024-08-09 14:00:44,BRANCH,COMPLETED,DEPOSIT - BRANCH,,,REF895349623,35412.12,,,,False,1.0,0,2026-01-10 21:04:43
51d6929b-70ae-4a1a-9416-07257ed8a13c,PMLA-A000811-SYN,TRANSFER_IN,200.84,CAD,2024-08-09 14:17:51,BRANCH,COMPLETED,TRANSFER_IN - BRANCH,,,REF995147875,17081.78,,,,False,1.0,0,2026-01-10 21:04:43
9e975aae-8f1d-4e43-9917-e4b405522e07,PMLA-A000878-SYN,ATM_WITHDRAWAL,18.99,CAD,2024-08-09 14:49:51,ONLINE,COMPLETED,ATM_WITHDRAWAL - ONLINE,,,REF455387879,44257.01,26.165.44.226,ca77d7dcd491f8c7,,False,1.0,0,2026-01-10 21:04:43
07c9bb7a-1315-4a57-b03a-fbfc0656e3f3,PMLA-A001329-SYN,WITHDRAWAL,84.51,CAD,2024-08-09 14:59:23,BRANCH,COMPLETED,WITHDRAWAL - BRANCH,,,REF961768406,37944.17,,,,False,1.0,0,2026-01-10 21:04:43
e387203e-2175-4338-a489-0b8b374ad2c6,PMLA-A000212-SYN,WITHDRAWAL,1052.49,CAD,2024-08-09 15:14:20,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF375177020,57346.34,87.102.62.100,d6113ce0c02857cf,,False,1.0,0,2026-01-10 21:04:43
124d8a78-9ee3-469c-a42f-b625fb52e6e7,PMLA-A001179-SYN,WITHDRAWAL,311.72,CAD,2024-08-09 15:18:07,MOBILE,COMPLETED,WITHDRAWAL - MOBILE,,,REF602138394,82256.26,218.173.32.47,703e43535ad66db5,,True,1.3155,0,2026-01-10 21:04:43
e0dd679b-739e-4ec4-b2d6-8f60b01b5226,PMLA-A002035-SYN,BILL_PAYMENT,47.27,CAD,2024-08-09 16:17:38,ONLINE,COMPLETED,BILL_PAYMENT - ONLINE,,,REF158127919,50353.68,238.58.111.150,f57f18a1835a8081,"51.074,-63.3584",False,1.0,0,2026-01-10 21:04:43
b67fc015-c254-4d3c-a6e6-cf310d30f05e,PMLA-A001110-SYN,WITHDRAWAL,91.01,CAD,2024-08-09 16:27:09,MOBILE,COMPLETED,WITHDRAWAL - MOBILE,,,REF968233419,86034.63,221.38.207.159,63499625c77c4d44,"44.3252,-101.142",False,1.0,0,2026-01-10 21:04:43
127a47bf-5383-4de0-a041-a7738b161db5,PMLA-A000878-SYN,POS_PURCHASE,79.42,CAD,2024-08-09 16:46:08,ONLINE,COMPLETED,POS_PURCHASE - ONLINE,Merchant_5632,HEALTHCARE,REF495675314,97719.12,48.237.139.201,ca77d7dcd491f8c7,"49.1696,-100.149",False,1.0,0,2026-01-10 21:04:43
15098b46-f12e-4944-945f-61c611b84292,PMLA-A001576-SYN,DEPOSIT,224.18,CAD,2024-08-09 17:05:33,ATM,COMPLETED,DEPOSIT - ATM,,,REF640390636,99348.58,,,,False,1.0,0,2026-01-10 21:04:43
23bc7453-c29a-4890-939d-ffc9b9733ab0,PMLA-A001647-SYN,WITHDRAWAL,1487.65,CAD,2024-08-09 17:06:04,ONLINE,FAILED,WITHDRAWAL - ONLINE,,,REF392218690,74806.83,116.230.46.73,53d2d590eedef526,,False,1.0,1,2026-01-10 21:04:43
8df23ee8-e9ce-4b7c-8eb6-a8e995b73ef8,PMLA-A001340-SYN,TRANSFER_IN,26.3,CAD,2024-08-09 17:43:03,ONLINE,COMPLETED,TRANSFER_IN - ONLINE,,,REF307728022,92920.14,149.6.185.42,a5106c2049e7bc3e,"43.9565,-116.1337",False,1.0,0,2026-01-10 21:04:43
a953a8dc-48db-4002-9956-b7bc8c47b253,PMLA-A002015-SYN,TRANSFER_IN,83.26,CAD,2024-08-09 18:19:28,ONLINE,COMPLETED,TRANSFER_IN - ONLINE,,,REF764326417,77777.51,8.159.69.68,7cc468df7b2655d6,"44.8967,-104.9166",False,1.0,0,2026-01-10 21:04:43
08d5f5b5-c43a-4cde-9e63-55452188bbb5,PMLA-A000637-SYN,TRANSFER_OUT,158.91,CAD,2024-08-09 18:40:22,ATM,COMPLETED,TRANSFER_OUT - ATM,,,REF458348558,83853.4,,,,False,1.0,0,2026-01-10 21:04:43
ae019f37-f88f-485a-b576-252b808ff082,PMLA-A001804-SYN,WITHDRAWAL,839.88,CAD,2024-08-09 19:23:22,MOBILE,COMPLETED,WITHDRAWAL - MOBILE,,,REF672957606,10818.97,16.84.185.152,ca96108f18333cbc,"44.1368,-103.6988",False,1.0,0,2026-01-10 21:04:43
ece32cd5-f1d2-4545-9f75-13c46c6e09e9,PMLA-A000457-SYN,WITHDRAWAL,638.03,CAD,2024-08-09 20:36:44,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF600347270,10086.89,157.77.150.186,eda2b5f509b79df0,,False,1.0,0,2026-01-10 21:04:43
e4871b50-39dd-4014-a712-ad5a364936f4,PMLA-A001233-SYN,WITHDRAWAL,340.22,CAD,2024-08-09 21:54:32,BRANCH,COMPLETED,WITHDRAWAL - BRANCH,,,REF315752045,74178.77,,,,False,1.0,0,2026-01-10 21:04:43
88fc4c0e-9d93-4f8c-bf8e-bf581574b746,PMLA-A000046-SYN,WITHDRAWAL,50.94,CAD,2024-08-09 22:30:51,MOBILE,COMPLETED,WITHDRAWAL - MOBILE,,,REF959002676,45144.22,44.77.82.132,a08ec07135b222f1,,False,1.0,0,2026-01-10 21:04:43
26e086d2-fef1-4280-bf20-0e0a6a8afc7a,PMLA-A001310-SYN,DEPOSIT,555.55,CAD,2024-08-10 00:07:09,ONLINE,COMPLETED,DEPOSIT - ONLINE,,,REF556002926,64053.24,120.213.136.68,4cddfef54a780721,"50.3823,-108.9673",False,1.0,0,2026-01-10 21:04:43
6ba40c69-f45c-482b-b78c-1e335cc2d0b4,PMLA-A001727-SYN,TRANSFER_IN,25.54,CAD,2024-08-10 02:58:44,ONLINE,COMPLETED,TRANSFER_IN - ONLINE,,,REF952148271,74765.04,71.205.4.225,595bd6035b41122e,,False,1.0,0,2026-01-10 21:04:43
a5164f02-71fe-4b42-b30e-a99ee22b43f8,PMLA-A000832-SYN,TRANSFER_OUT,65.05,CAD,2024-08-10 05:59:59,ONLINE,COMPLETED,TRANSFER_OUT - ONLINE,,,REF134345429,63294.86,122.215.224.222,37730509f8dcd297,"46.4863,-85.9931",False,1.0,1,2026-01-10 21:04:43
59ff6949-5bf6-44b0-9986-425715269ffc,PMLA-A000979-SYN,WITHDRAWAL,30.83,CAD,2024-08-10 06:16:46,ONLINE,COMPLETED,WITHDRAWAL - ONLINE,,,REF461478467,29888.99,95.33.181.211,33a5f113fe1aadd5,,False,1.0,0,2026-01-10 21:04:43
2a40ee3f-51cf-49dd-ab18-ff76a3f0e97f,PMLA-A001574-SYN,TRANSFER_OUT,238.58,CAD,2024-08-10 06:29:43,MOBILE,COMPLETED,TRANSFER_OUT - MOBILE,,,REF956776403,37442.9,168.31.164.248,f96a7a1f384cbb78,,False,1.0,0,2026-01-10 21:04:43
095c0480-5626-4e50-8b41-069cd26fd3c2,PMLA-A001557-SYN,WITHDRAWAL,55.52,CAD,2024-08-10 08:36:39,MOBILE,COMPLETED,WITHDRAWAL - MOBILE,,,REF394865079,7809.37,174.237.16.158,ed05008cf6928428,"48.4227,-65.0937",False,1.0,0,2026-01-10 21:04:43
ddf77de9-130d-46d8-976f-40005606e51b,PMLA-A001491-SYN,DEPOSIT,30.18,CAD,2024-08-10 08:40:35,ONLINE,COMPLETED,DEPOSIT - ONLINE,,,REF364352938,74513.67,195.210.95.112,94323cb4a498e645,"46.292,-108.9666",False,1.0,0,2026-01-10 21:04:43
382ebcbf-9500-4381-bf70-2ed98a0dfbb5,PMLA-A000243-SYN,TRANSFER_OUT,346.41,CAD,2024-08-10 09:20:30,MOBILE,COMPLETED,TRANSFER_OUT - MOBILE,,,REF317915048,55303.45,252.71.42.101,14b70ae7608a7d37,"43.3779,-101.7086",False,1.0,0,2026-01-10 21:04:43
024b700b-3937-4605-98ba-4a87a8beb46d,PMLA-A001673-SYN,TRANSFER_IN,37.0,CAD,2024-08-10 09:38:15,ATM,COMPLETED,TRANSFER_IN - ATM,,,REF185965867,23423.49,,,,False,1.0,0,2026-01-10 21:04:43
9bf6988a-ad7c-40ab-8d03-0d73a9ba4405,PMLA-A001961-SYN,DEPOSIT,18.04,CAD,2024-08-10 10:07:51,ONLINE,COMPLETED,DEPOSIT - ONLINE,,,REF438992319,89790.81,144.181.130.45,e8f2ec7cc250a476,,False,1.0,0,2026-01-10 21:04:43
5cb61b36-bad4-4a2f-b5c3-a4f4a183f6d8,PMLA-A000963-SYN,BILL_PAYMENT,243.19,CAD,2024-08-10 10:31:12,MOBILE,COMPLETED,BILL_PAYMENT - MOBILE,,,REF111588503,82678.16,128.16.140.203,11b7e279ae77e7ae,"50.7156,-62.1532",False,1.3187,0,2026-01-10 21:04:43
3c17e5b9-128e-4fdb-9b6b-a81cf1340502,PMLA-A000685-SYN,BILL_PAYMENT,22.86,CAD,2024-08-10 10:35:07,ATM,COMPLETED,BILL_PAYMENT - ATM,,,REF925401534,81528.17,,,,False,1.0,0,2026-01-10 21:04:43
fb7eb9b4-b758-4df9-bae5-abc74fc145fb,PMLA-A001797-SYN,POS_PURCHASE,70.52,CAD,2024-08-10 10:44:27,ATM,COMPLETED,POS_PURCHASE - ATM,Merchant_6870,GROCERY,REF882399792,85465.88,,,,False,1.0,0,2026-01-10 21:04:43
6767c9a8-1fa4-4139-94c3-b648fcb4e969,PMLA-A001221-SYN,TRANSFER_OUT,204.29,CAD,2024-08-10 11:48:45,MOBILE,COMPLETED,TRANSFER_OUT - MOBILE,,,REF888104627,7543.38,26.32.163.56,1cf85abe7db8541e,"51.6992,-112.8878",False,1.0,1,2026-01-10 21:04:43
074fdb97-df86-43ce-8c64-765bd3439c66,PMLA-A000083-SYN,WITHDRAWAL,508.56,CAD,2024-08-10 11:52:05,ATM,COMPLETED,WITHDRAWAL - ATM,,,REF641392334,95798.79,,,,False,1.0,0,2026-01-10 21:04:43
d1d8b01f-4354-40c8-a890-88b6a2669734,PMLA-A001760-SYN,BILL_PAYMENT,12.88,CAD,2024-08-10 11:54:07,MOBILE,COMPLETED,BILL_PAYMENT - MOBILE,,,REF563406888,78885.0,62.113.109.116,5afe5aca7c8a98bf,"44.689,-108.5004",False,1.0,0,2026-01-10 21:04:43
0d6b96ac-3c4e-4731-8f04-a5bc09662ef0,PMLA-A001401-SYN,TRANSFER_OUT,16.13,CAD,2024-08-10 12:02:12,MOBILE,COMPLETED,TRANSFER_OUT - MOBILE,,,REF889093210,28517.71,205.64.248.248,de07e6c95db41264,,False,1.0,0,2026-01-10 21:04:43
5aa84dec-2323-4e9d-9074-f8d26ae4587d,PMLA-A001688-SYN,ATM_WITHDRAWAL,121.69,CAD,2024-08-10 12:13:58,MOBILE,COMPLETED,ATM_WITHDRAWAL - MOBILE,,,REF367122343,9952.76,107.70.44.178,fe8c22bf68223b27,"44.0912,-110.7052",False,1.0,0,2026-01-10 21:04:43
7dc39946-d2c8-423e-b33c-0ce70fb01d15,PMLA-A000925-SYN,POS_PURCHASE,44.26,CAD,2024-08-10 12:26:12,BRANCH,COMPLETED,POS_PURCHASE - BRANCH,Merchant_1935,ENTERTAINMENT,REF467003066,92224.72,,,,False,1.0,0,2026-01-10 21:04:43
6e8f0040-db74-4e95-b3fe-259411ef0820,PMLA-A000808-SYN,DEPOSIT,297.19,CAD,2024-08-10 12:27:38,ONLINE,COMPLETED,DEPOSIT - ONLINE,,,REF737823769,36028.43,80.215.13.4,d83d983258288f56,"49.0571,-76.8829",False,1.0,0,2026-01-10 21:04:43
e4accabe-a225-4388-a122-4591a69ce462,PMLA-A000806-SYN,DEPOSIT,340.31,CAD,2024-08-10 12:42:23,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF811407818,75610.34,53.164.174.215,244a283eac54a72f,"48.3488,-77.2225",False,1.0,0,2026-01-10 21:04:43
f34aefc9-467e-4d52-8947-508ad3bd8079,PMLA-A001241-SYN,TRANSFER_OUT,535.38,CAD,2024-08-10 12:47:58,MOBILE,COMPLETED,TRANSFER_OUT - MOBILE,,,REF712887537,38463.78,222.182.242.166,a385bb42597f5fc5,"50.7584,-123.2987",False,1.0,0,2026-01-10 21:04:43
06fd5117-dd5c-4b04-9136-ae0e1089a036,PMLA-A000037-SYN,TRANSFER_IN,117.77,CAD,2024-08-10 12:52:34,MOBILE,COMPLETED,TRANSFER_IN - MOBILE,,,REF877898485,53789.64,141.99.10.38,2f484b1589c667b8,,False,1.0,0,2026-01-10 21:04:43
ece60579-8780-4cec-8f93-54c26ae1259e,PMLA-A001086-SYN,DEPOSIT,669.59,CAD,2024-08-10 13:32:45,MOBILE,COMPLETED,DEPOSIT - MOBILE,,,REF210462257,49023.8,170.146.74.67,988d188228a52552,"48.2895,-78.509",False,1.0,0,2026-01-10 21:04:43
437f88bd-f2c3-45f8-97bc-2e4f07e34463,PMLA-A000293-SYN,TRANSFER_OUT,70.78,CAD,2024-08-10 13:50:11,ONLINE,COMPLETED,TRANSFER_OUT - ONLINE,,,REF816741782,28361.35,243.243.181.97,fb7b7af179765127,,False,1.0,0,2026-01-10 21:04:43
3095c789-3765-4f62-b0ec-0dab5d55173c,PMLA-A001883-SYN,BILL_PAYMENT,189.79,CAD,2024-08-10 14:21:44,ATM,COMPLETED,BILL_PAYMENT - ATM,,,REF151237182,10705.9,,,,False,1.0,0,2026-01-10 21:04:43
9a949992-a6b3-4cd6-b6bb-d0df018946bd,PMLA-A001412-SYN,TRANSFER_IN,47.09,CAD,2024-08-10 14:31:55,ONLINE,COMPLETED,TRANSFER_IN - ONLINE,,,REF687751549,88241.88,22.252.243.33,dfbde8979c9761e9,,False,1.0,0,2026-01-10 21:04:43
fb2d9bd9-398e-4620-ba51-5a57da544e86,PMLA-A001477-SYN,POS_PURCHASE,43.32,CAD,2024-08-10 14:48:38,ATM,COMPLETED,POS_PURCHASE - ATM,Merchant_5414,HEALTHCARE,REF815008768,69492.31,,,,False,1.0,0,2026-01-10 21:04:43
